,activity_period,marketplace,transaction_type,asin,product_name,qty,item_weight,total_activity_weight,price_of_items_amt_vat_excl,total_price_of_items_amt_vat_excl,ship_charge_amt_vat_excl,total_ship_charge_amt_vat_excl,total_activity_value_amt_vat_excl,price_of_items_vat_rate_percent,price_of_items_vat_amt,total_price_of_items_vat_amt,ship_charge_vat_rate_percent,ship_charge_vat_amt,total_ship_charge_vat_amt,total_activity_value_vat_amt,price_of_items_amt_vat_incl,total_price_of_items_amt_vat_incl,ship_charge_amt_vat_incl,total_ship_charge_amt_vat_incl,total_activity_value_amt_vat_incl,transaction_currency_code,depature_city,departure_country,departure_post_code,arrival_city,arrival_country,arrival_post_code,sale_depart_country,sale_arrival_country,transportation_mode,delivery_conditions,taxable_jurisdiction,export_outside_eu,tax_reporting_scheme,tax_collection_responsibility
577,2022-06-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-63.02,,,-63.02,0.19,-15.96,-11.97,,,,-11.97,-99.99,-74.99,,,-74.99,EUR,Rheinberg,,47495,Simmozheim,,75397,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
578,2022-06-01,,FC_TRANSFER,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,,,Augny,FR,57685,Illescas,ES,45200,,,TRANSPORT_BY_ROAD,XXX,,,,
579,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
580,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
581,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
582,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
583,2022-06-01,amazon.de,SALE,B09TLC5WC3,KORE + FRIENDS Eco Disc,1,0.58,0.58,16.8,16.8,0.0,0.0,16.8,0.19,3.19,3.19,0.19,0.0,0.0,3.19,19.99,19.99,0.0,0.0,19.99,EUR,Leipzig,DE,04347,München,DE,80639,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
584,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
585,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
586,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
587,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
588,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
589,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
590,2022-06-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Wettin-Löbejün,DE,06193,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
591,2022-06-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-63.02,,,-63.02,0.19,-15.96,-11.97,,,,-11.97,-99.99,-74.99,,,-74.99,EUR,Rheinberg,,47495,Kalkar,,47546,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
592,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
593,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
594,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
595,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
596,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
597,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
598,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
599,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
600,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
601,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
602,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
603,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
604,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
605,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,99.99,99.99,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,99.99,0.0,0.0,99.99,EUR,Pforzheim,DE,75177,Hoeilaart,BE,1560,DE,BE,CONSIGNMENT_BY_POST,DAP,BELGIUM,NO,REGULAR,SELLER
606,2022-06-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Görwihl,DE,79733,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
607,2022-06-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Mansfield,GB,NG17 4PA,Doncaster,GB,DN6 0EP,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
608,2022-06-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,ALSBACH-HÄHNLEIN,DE,64665,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
609,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,3,1.73,5.19,249.96,249.96,,,249.96,0.19,47.49,47.49,,,,47.49,297.45,297.45,,,297.45,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
610,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
611,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
612,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
613,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
614,2022-06-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Oberhausen,DE,46049,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
615,2022-06-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-63.02,,,-63.02,0.19,-15.96,-11.97,,,,-11.97,-99.99,-74.99,,,-74.99,EUR,Rheinberg,,47495,Meerbusch,,40667,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
616,2022-06-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-84.03,,,-84.03,0.19,-15.96,-15.96,,,,-15.96,-99.99,-99.99,,,-99.99,EUR,Pforzheim,,75177,Gerolzhofen,,97447,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
617,2022-06-01,amazon.de,REFUND,B09TTRRHW8,Immersion Heater 3.000 W,1,,,-84.03,-84.03,,,-84.03,0.19,-15.96,-15.96,,,,-15.96,-99.99,-99.99,,,-99.99,EUR,Sulzetal,,39171,Rögling,,86703,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
618,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
619,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
620,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
621,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
622,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,3,1.73,5.19,249.96,249.96,,,249.96,0.19,47.49,47.49,,,,47.49,297.45,297.45,,,297.45,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
623,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
624,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
625,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
626,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
627,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
628,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
629,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
630,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
631,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
632,2022-06-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,LAUWIN PLANQUE CEDEX,FR,59353,Düsseldorf,DE,40212,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
633,2022-06-01,amazon.de,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.6,12.6,0.0,0.0,12.6,0.19,2.39,2.39,0.19,0.0,0.0,2.39,14.99,14.99,0.0,0.0,14.99,EUR,Augny,FR,57685,Hüttenberg,DE,35625,FR,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
634,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
635,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
636,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
637,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
638,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
639,2022-06-01,amazon.co.uk,SALE,B08L3ZJ7QG,Wine Bottle Stand (Red),1,0.04,0.04,12.49,12.49,0.0,0.0,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,12.49,0.0,0.0,12.49,GBP,Tilbury,GB,RM18 7AN,BOREHAMWOOD,GB,WD6 4NG,GB,GB,CONSIGNMENT_BY_POST,DAP,UNITED KINGDOM,NO,UK_VOEC-DOMESTIC,MARKETPLACE
640,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
641,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
642,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
643,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
644,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
645,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
646,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
647,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
648,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
649,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
650,2022-06-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,LUDWIGSBURG,DE,71638,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
651,2022-06-01,amazon.de,RETURN,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,,,,,,,,,,,,,,,,,,,SCHWERIN,DE,15755,Bielany Wroclawskie,PL,55-040,DE,DE,CONSIGNMENT_BY_POST,XXX,,,,
652,2022-06-01,amazon.fr,SALE,B09TTRRHW8,Immersion Heater 3.000 W,1,1.73,1.73,83.32,83.32,,,83.32,0.19,15.83,15.83,,,,15.83,99.15,99.15,,,99.15,EUR,Pforzheim,DE,75177,Pforzheim,DE,75177,DE,DE,CONSIGNMENT_BY_POST,DAP,GERMANY,NO,REGULAR,SELLER
